ProductID;Date;Zip;Units;Revenue;Country;CountryZip;Province;Product;Category;Segment;Manufacturer
658;37006;T6G;1;931.6125;Canada;CanadaT6G;Alberta;Maximus UC-23;Urban;Convenience;VanArsdel
573;37006;T6T;1;293.7375;Canada;CanadaT6T;Alberta;Maximus UC-38;Urban;Convenience;VanArsdel
2359;37006;T2J;1;440.9475;Canada;CanadaT2J;Alberta;Aliqui UC-07;Urban;Convenience;Aliqui
1000;37596;T3C;1;89.1975;Canada;CanadaT3C;Alberta;Natura YY-01;Youth;Youth;Natura
1109;37596;V7M;1;209.9475;Canada;CanadaV7M;British Columbia;Pirum RP-55;Rural;Productivity;Pirum
1174;37599;V7Y;1;577.4475;Canada;CanadaV7Y;British Columbia;Pirum UE-10;Urban;Extreme;Pirum
1174;37599;R2G;1;577.4475;Canada;CanadaR2G;Manitoba;Pirum UE-10;Urban;Extreme;Pirum
2235;37599;V6J;1;70.8225;Canada;CanadaV6J;British Columbia;Aliqui RP-32;Rural;Productivity;Aliqui
2254;37599;V7R;1;60.3225;Canada;CanadaV7R;British Columbia;Aliqui RP-51;Rural;Productivity;Aliqui
2255;37599;V7R;1;60.3225;Canada;CanadaV7R;British Columbia;Aliqui RP-52;Rural;Productivity;Aliqui
2234;37599;V6J;1;70.8225;Canada;CanadaV6J;British Columbia;Aliqui RP-31;Rural;Productivity;Aliqui
551;37599;T2C;1;922.1625;Canada;CanadaT2C;Alberta;Maximus UC-16;Urban;Convenience;VanArsdel
1173;37599;V7Y;1;498.6975;Canada;CanadaV7Y;British Columbia;Pirum UE-09;Urban;Extreme;Pirum
551;37600;T2B;1;922.1625;Canada;CanadaT2B;Alberta;Maximus UC-16;Urban;Convenience;VanArsdel
757;37600;V5W;1;73.4475;Canada;CanadaV5W;British Columbia;Natura RP-45;Rural;Productivity;Natura
767;37600;V6Z;1;94.4475;Canada;CanadaV6Z;British Columbia;Natura RP-55;Rural;Productivity;Natura
551;37600;T6E;1;922.1625;Canada;CanadaT6E;Alberta;Maximus UC-16;Urban;Convenience;VanArsdel
758;37600;V5W;1;73.4475;Canada;CanadaV5W;British Columbia;Natura RP-46;Rural;Productivity;Natura
1203;37006;T3C;1;320.1975;Canada;CanadaT3C;Alberta;Pirum UC-05;Urban;Convenience;Pirum
2270;37006;V5N;1;314.9475;Canada;CanadaV5N;British Columbia;Aliqui RS-03;Rural;Select;Aliqui
635;37006;V6J;1;855.4875;Canada;CanadaV6J;British Columbia;Maximus UC-00;Urban;Convenience;VanArsdel
910;37006;V7W;1;430.4475;Canada;CanadaV7W;British Columbia;Natura UE-19;Urban;Extreme;Natura
2241;37007;V6M;1;89.1975;Canada;CanadaV6M;British Columbia;Aliqui RP-38;Rural;Productivity;Aliqui
2284;37007;T1Y;1;309.6975;Canada;CanadaT1Y;Alberta;Aliqui RS-17;Rural;Select;Aliqui
475;37007;V6T;1;996.45;Canada;CanadaV6T;British Columbia;Maximus UM-80;Urban;Moderation;VanArsdel
2332;37007;T2X;1;419.9475;Canada;CanadaT2X;Alberta;Aliqui UE-06;Urban;Extreme;Aliqui
1937;37007;V5T;1;286.0725;Canada;CanadaV5T;British Columbia;Currus RP-12;Rural;Productivity;Currus
2252;37007;V6Z;1;136.4475;Canada;CanadaV6Z;British Columbia;Aliqui RP-49;Rural;Productivity;Aliqui
2400;37007;T2X;1;89.1975;Canada;CanadaT2X;Alberta;Aliqui YY-09;Youth;Youth;Aliqui
2240;37007;V6M;1;89.1975;Canada;CanadaV6M;British Columbia;Aliqui RP-37;Rural;Productivity;Aliqui
2388;37007;T2X;1;309.6975;Canada;CanadaT2X;Alberta;Aliqui UC-36;Urban;Convenience;Aliqui
726;37601;V6Z;1;110.1975;Canada;CanadaV6Z;British Columbia;Natura RP-14;Rural;Productivity;Natura
734;37601;V6B;1;330.6975;Canada;CanadaV6B;British Columbia;Natura RP-22;Rural;Productivity;Natura
725;37601;V6Z;1;110.1975;Canada;CanadaV6Z;British Columbia;Natura RP-13;Rural;Productivity;Natura
2235;37601;V7M;1;70.8225;Canada;CanadaV7M;British Columbia;Aliqui RP-32;Rural;Productivity;Aliqui
634;37601;R2G;1;897.75;Canada;CanadaR2G;Manitoba;Maximus UC-99;Urban;Convenience;VanArsdel
786;37601;T6E;1;57.6975;Canada;CanadaT6E;Alberta;Natura RP-74;Rural;Productivity;Natura
981;37011;V5N;1;157.4475;Canada;CanadaV5N;British Columbia;Natura UC-44;Urban;Convenience;Natura
863;37011;V6T;1;304.4475;Canada;CanadaV6T;British Columbia;Natura UR-09;Urban;Regular;Natura
990;37011;T6E;1;440.9475;Canada;CanadaT6E;Alberta;Natura UC-53;Urban;Convenience;Natura
2071;37011;R2L;1;346.4475;Canada;CanadaR2L;Manitoba;Currus UC-06;Urban;Convenience;Currus
2074;37011;V6T;1;335.9475;Canada;CanadaV6T;British Columbia;Currus UC-09;Urban;Convenience;Currus
758;37011;V5N;1;83.9475;Canada;CanadaV5N;British Columbia;Natura RP-46;Rural;Productivity;Natura
2047;37011;R2C;1;388.4475;Canada;CanadaR2C;Manitoba;Currus UE-07;Urban;Extreme;Currus
2353;37011;T6K;1;414.6975;Canada;CanadaT6K;Alberta;Aliqui UC-01;Urban;Convenience;Aliqui
1061;37011;T5G;1;146.9475;Canada;CanadaT5G;Alberta;Pirum RP-07;Rural;Productivity;Pirum
1202;37011;T2X;1;619.4475;Canada;CanadaT2X;Alberta;Pirum UC-04;Urban;Convenience;Pirum
2054;37011;V7Y;1;545.9475;Canada;CanadaV7Y;British Columbia;Currus UE-14;Urban;Extreme;Currus
2081;37011;V6A;1;225.6975;Canada;CanadaV6A;British Columbia;Currus UC-16;Urban;Convenience;Currus
2126;37011;T3R;1;472.2375;Canada;CanadaT3R;Alberta;Victoria UR-02;Urban;Regular;Victoria
2388;37011;T6K;1;314.9475;Canada;CanadaT6K;Alberta;Aliqui UC-36;Urban;Convenience;Aliqui
826;37012;T6G;1;918.6975;Canada;CanadaT6G;Alberta;Natura UM-10;Urban;Moderation;Natura
683;37012;V6G;1;823.725;Canada;CanadaV6G;British Columbia;Maximus UC-48;Urban;Convenience;VanArsdel
1173;37012;V6Z;1;535.4475;Canada;CanadaV6Z;British Columbia;Pirum UE-09;Urban;Extreme;Pirum
676;37012;V5Z;1;823.9875;Canada;CanadaV5Z;British Columbia;Maximus UC-41;Urban;Convenience;VanArsdel
2056;37012;V6A;1;333.3225;Canada;CanadaV6A;British Columbia;Currus UE-16;Urban;Extreme;Currus
400;37602;V6H;1;772.275;Canada;CanadaV6H;British Columbia;Maximus UM-05;Urban;Moderation;VanArsdel
475;37602;V5V;1;1037.4;Canada;CanadaV5V;British Columbia;Maximus UM-80;Urban;Moderation;VanArsdel
1974;37602;V6N;1;57.6975;Canada;CanadaV6N;British Columbia;Currus RP-49;Rural;Productivity;Currus
1391;37602;T2H;1;141.645;Canada;CanadaT2H;Alberta;Quibus RP-83;Rural;Productivity;Quibus
508;37602;T2H;1;969.675;Canada;CanadaT2H;Alberta;Maximus UM-13;Urban;Moderation;VanArsdel
966;37602;T1Y;1;472.4475;Canada;CanadaT1Y;Alberta;Natura UC-29;Urban;Convenience;Natura
989;37602;T2J;1;419.9475;Canada;CanadaT2J;Alberta;Natura UC-52;Urban;Convenience;Natura
533;37602;V7X;1;524.7375;Canada;CanadaV7X;British Columbia;Maximus UE-21;Urban;Extreme;VanArsdel
2074;37020;T6W;1;335.9475;Canada;CanadaT6W;Alberta;Currus UC-09;Urban;Convenience;Currus
730;37020;R2K;1;309.6975;Canada;CanadaR2K;Manitoba;Natura RP-18;Rural;Productivity;Natura
758;37020;V7Y;1;83.9475;Canada;CanadaV7Y;British Columbia;Natura RP-46;Rural;Productivity;Natura
910;37020;T3C;1;430.4475;Canada;CanadaT3C;Alberta;Natura UE-19;Urban;Extreme;Natura
1014;37020;T5Y;1;86.5725;Canada;CanadaT5Y;Alberta;Natura YY-15;Youth;Youth;Natura
1173;37020;V5K;1;535.4475;Canada;CanadaV5K;British Columbia;Pirum UE-09;Urban;Extreme;Pirum
962;37020;T2B;1;524.9475;Canada;CanadaT2B;Alberta;Natura UC-25;Urban;Convenience;Natura
2012;37020;T3B;1;388.4475;Canada;CanadaT3B;Alberta;Currus UR-15;Urban;Regular;Currus
2331;37020;V6Z;1;540.6975;Canada;CanadaV6Z;British Columbia;Aliqui UE-05;Urban;Extreme;Aliqui
758;37020;T5K;1;83.9475;Canada;CanadaT5K;Alberta;Natura RP-46;Rural;Productivity;Natura
964;37020;T6V;1;314.9475;Canada;CanadaT6V;Alberta;Natura UC-27;Urban;Convenience;Natura
2047;37020;T2J;1;388.4475;Canada;CanadaT2J;Alberta;Currus UE-07;Urban;Extreme;Currus
2091;37020;T6J;1;157.4475;Canada;CanadaT6J;Alberta;Currus UC-26;Urban;Convenience;Currus
729;37020;R2K;1;309.6975;Canada;CanadaR2K;Manitoba;Natura RP-17;Rural;Productivity;Natura
757;37020;V7Y;1;83.9475;Canada;CanadaV7Y;British Columbia;Natura RP-45;Rural;Productivity;Natura
1003;37020;T3G;2;173.145;Canada;CanadaT3G;Alberta;Natura YY-04;Youth;Youth;Natura
2064;37020;T6R;1;496.0725;Canada;CanadaT6R;Alberta;Currus UE-24;Urban;Extreme;Currus
2074;37020;T1Y;1;335.9475;Canada;CanadaT1Y;Alberta;Currus UC-09;Urban;Convenience;Currus
491;37020;V5Z;1;852.3375;Canada;CanadaV5Z;British Columbia;Maximus UM-96;Urban;Moderation;VanArsdel
491;37020;V6Z;2;1704.675;Canada;CanadaV6Z;British Columbia;Maximus UM-96;Urban;Moderation;VanArsdel
2055;37810;V6H;1;569.5725;Canada;CanadaV6H;British Columbia;Currus UE-15;Urban;Extreme;Currus
533;37795;T6V;1;524.7375;Canada;CanadaT6V;Alberta;Maximus UE-21;Urban;Extreme;VanArsdel
1965;37795;V5M;1;89.1975;Canada;CanadaV5M;British Columbia;Currus RP-40;Rural;Productivity;Currus
2388;37795;R2K;1;309.6975;Canada;CanadaR2K;Manitoba;Aliqui UC-36;Urban;Convenience;Aliqui
1964;37795;V5M;1;89.1975;Canada;CanadaV5M;British Columbia;Currus RP-39;Rural;Productivity;Currus
596;37795;T6V;1;797.2125;Canada;CanadaT6V;Alberta;Maximus UC-61;Urban;Convenience;VanArsdel
2252;37605;T6H;1;136.4475;Canada;CanadaT6H;Alberta;Aliqui RP-49;Rural;Productivity;Aliqui
2253;37605;T6H;1;136.4475;Canada;CanadaT6H;Alberta;Aliqui RP-50;Rural;Productivity;Aliqui
759;37606;V6R;1;146.9475;Canada;CanadaV6R;British Columbia;Natura RP-47;Rural;Productivity;Natura
1426;37606;V6A;1;307.02;Canada;CanadaV6A;British Columbia;Quibus RP-18;Rural;Productivity;Quibus
1949;37606;T2X;2;619.395;Canada;CanadaT2X;Alberta;Currus RP-24;Rural;Productivity;Currus
1201;37606;T2Y;1;577.4475;Canada;CanadaT2Y;Alberta;Pirum UC-03;Urban;Convenience;Pirum
499;37021;T6W;1;846.3;Canada;CanadaT6W;Alberta;Maximus UM-04;Urban;Moderation;VanArsdel
964;37021;T2X;1;325.4475;Canada;CanadaT2X;Alberta;Natura UC-27;Urban;Convenience;Natura
2054;37021;T6S;1;545.9475;Canada;CanadaT6S;Alberta;Currus UE-14;Urban;Extreme;Currus
609;37021;T6T;1;813.4875;Canada;CanadaT6T;Alberta;Maximus UC-74;Urban;Convenience;VanArsdel
940;37021;R2G;1;698.1975;Canada;CanadaR2G;Manitoba;Natura UC-03;Urban;Convenience;Natura
2388;37021;T3C;1;309.6975;Canada;CanadaT3C;Alberta;Aliqui UC-36;Urban;Convenience;Aliqui
1061;37021;T2J;1;146.9475;Canada;CanadaT2J;Alberta;Pirum RP-07;Rural;Productivity;Pirum
2373;37021;T6S;1;619.4475;Canada;CanadaT6S;Alberta;Aliqui UC-21;Urban;Convenience;Aliqui
2332;37021;T5L;1;419.9475;Canada;CanadaT5L;Alberta;Aliqui UE-06;Urban;Extreme;Aliqui
1003;37021;T2X;1;86.5725;Canada;CanadaT2X;Alberta;Natura YY-04;Youth;Youth;Natura
1062;37021;T2J;1;146.9475;Canada;CanadaT2J;Alberta;Pirum RP-08;Rural;Productivity;Pirum
1186;37021;T2X;1;425.1975;Canada;CanadaT2X;Alberta;Pirum UE-22;Urban;Extreme;Pirum
843;37022;V5Z;1;524.9475;Canada;CanadaV5Z;British Columbia;Natura UM-27;Urban;Moderation;Natura
2332;37022;V6E;1;419.9475;Canada;CanadaV6E;British Columbia;Aliqui UE-06;Urban;Extreme;Aliqui
2373;37022;V5Z;1;556.4475;Canada;CanadaV5Z;British Columbia;Aliqui UC-21;Urban;Convenience;Aliqui
981;37022;V5Y;1;157.4475;Canada;CanadaV5Y;British Columbia;Natura UC-44;Urban;Convenience;Natura
491;37000;V5W;1;852.3375;Canada;CanadaV5W;British Columbia;Maximus UM-96;Urban;Moderation;VanArsdel
400;37000;V6T;1;713.7375;Canada;CanadaV6T;British Columbia;Maximus UM-05;Urban;Moderation;VanArsdel
826;37000;T2X;1;918.6975;Canada;CanadaT2X;Alberta;Natura UM-10;Urban;Moderation;Natura
768;37000;T2X;1;104.9475;Canada;CanadaT2X;Alberta;Natura RP-56;Rural;Productivity;Natura
604;37001;T6V;1;472.2375;Canada;CanadaT6V;Alberta;Maximus UC-69;Urban;Convenience;VanArsdel
2388;37001;V6R;1;309.6975;Canada;CanadaV6R;British Columbia;Aliqui UC-36;Urban;Convenience;Aliqui
739;37001;V6R;1;173.1975;Canada;CanadaV6R;British Columbia;Natura RP-27;Rural;Productivity;Natura
989;37001;T2C;1;419.9475;Canada;CanadaT2C;Alberta;Natura UC-52;Urban;Convenience;Natura
740;37001;V6R;1;173.1975;Canada;CanadaV6R;British Columbia;Natura RP-28;Rural;Productivity;Natura
396;37002;V5V;1;876.4875;Canada;CanadaV5V;British Columbia;Maximus UM-01;Urban;Moderation;VanArsdel
445;37004;V6Z;1;856.8;Canada;CanadaV6Z;British Columbia;Maximus UM-50;Urban;Moderation;VanArsdel
989;37007;T2C;1;419.9475;Canada;CanadaT2C;Alberta;Natura UC-52;Urban;Convenience;Natura
921;37007;T3G;1;524.9475;Canada;CanadaT3G;Alberta;Natura UE-30;Urban;Extreme;Natura
2269;37007;T6H;1;288.6975;Canada;CanadaT6H;Alberta;Aliqui RS-02;Rural;Select;Aliqui
1936;37007;V5T;1;286.0725;Canada;CanadaV5T;British Columbia;Currus RP-11;Rural;Productivity;Currus
2253;37007;V6Z;1;136.4475;Canada;CanadaV6Z;British Columbia;Aliqui RP-50;Rural;Productivity;Aliqui
2343;37007;T2X;1;446.1975;Canada;CanadaT2X;Alberta;Aliqui UE-17;Urban;Extreme;Aliqui
758;37008;V5Z;1;83.9475;Canada;CanadaV5Z;British Columbia;Natura RP-46;Rural;Productivity;Natura
964;37008;T6M;1;325.4475;Canada;CanadaT6M;Alberta;Natura UC-27;Urban;Convenience;Natura
992;37008;V6G;1;278.1975;Canada;CanadaV6G;British Columbia;Natura UC-55;Urban;Convenience;Natura
2055;37008;T5V;1;569.5725;Canada;CanadaT5V;Alberta;Currus UE-15;Urban;Extreme;Currus
2295;37008;T2S;1;860.9475;Canada;CanadaT2S;Alberta;Aliqui UM-10;Urban;Moderation;Aliqui
2331;37008;V5N;1;540.6975;Canada;CanadaV5N;British Columbia;Aliqui UE-05;Urban;Extreme;Aliqui
2359;37008;T5L;1;440.9475;Canada;CanadaT5L;Alberta;Aliqui UC-07;Urban;Convenience;Aliqui
681;37008;V6T;1;658.0875;Canada;CanadaV6T;British Columbia;Maximus UC-46;Urban;Convenience;VanArsdel
964;37008;T6R;1;325.4475;Canada;CanadaT6R;Alberta;Natura UC-27;Urban;Convenience;Natura
1213;37008;T6K;1;566.9475;Canada;CanadaT6K;Alberta;Pirum UC-15;Urban;Convenience;Pirum
2055;37008;T6K;1;569.5725;Canada;CanadaT6K;Alberta;Currus UE-15;Urban;Extreme;Currus
967;37008;V6M;1;656.1975;Canada;CanadaV6M;British Columbia;Natura UC-30;Urban;Convenience;Natura
2094;37008;T6E;1;438.3225;Canada;CanadaT6E;Alberta;Currus UC-29;Urban;Convenience;Currus
2332;37008;T2Y;1;419.9475;Canada;CanadaT2Y;Alberta;Aliqui UE-06;Urban;Extreme;Aliqui
596;37008;R2G;1;766.2375;Canada;CanadaR2G;Manitoba;Maximus UC-61;Urban;Convenience;VanArsdel
819;37008;T6S;1;997.4475;Canada;CanadaT6S;Alberta;Natura UM-03;Urban;Moderation;Natura
940;37008;T6R;1;687.6975;Canada;CanadaT6R;Alberta;Natura UC-03;Urban;Convenience;Natura
2071;37008;V6T;1;346.4475;Canada;CanadaV6T;British Columbia;Currus UC-06;Urban;Convenience;Currus
2074;37008;T6E;1;335.9475;Canada;CanadaT6E;Alberta;Currus UC-09;Urban;Convenience;Currus
2374;37008;V5Z;1;661.4475;Canada;CanadaV5Z;British Columbia;Aliqui UC-22;Urban;Convenience;Aliqui
725;37600;T3G;1;120.6975;Canada;CanadaT3G;Alberta;Natura RP-13;Rural;Productivity;Natura
767;37600;V5W;1;94.4475;Canada;CanadaV5W;British Columbia;Natura RP-55;Rural;Productivity;Natura
767;37600;V5Z;1;94.4475;Canada;CanadaV5Z;British Columbia;Natura RP-55;Rural;Productivity;Natura
768;37600;V6Z;1;94.4475;Canada;CanadaV6Z;British Columbia;Natura RP-56;Rural;Productivity;Natura
647;37600;T6T;1;922.1625;Canada;CanadaT6T;Alberta;Maximus UC-12;Urban;Convenience;VanArsdel
768;37600;V5Z;1;94.4475;Canada;CanadaV5Z;British Columbia;Natura RP-56;Rural;Productivity;Natura
1006;37755;V5V;1;89.1975;Canada;CanadaV5V;British Columbia;Natura YY-07;Youth;Youth;Natura
267;37755;T6W;1;340.9875;Canada;CanadaT6W;Alberta;Fama UR-39;Urban;Regular;Fama
715;37755;V5V;1;152.1975;Canada;CanadaV5V;British Columbia;Natura RP-03;Rural;Productivity;Natura
826;37755;V7W;1;929.1975;Canada;CanadaV7W;British Columbia;Natura UM-10;Urban;Moderation;Natura
927;37755;T6S;1;451.4475;Canada;CanadaT6S;Alberta;Natura UE-36;Urban;Extreme;Natura
1201;37756;V5Z;1;577.4475;Canada;CanadaV5Z;British Columbia;Pirum UC-03;Urban;Convenience;Pirum
2071;37756;T6E;1;356.9475;Canada;CanadaT6E;Alberta;Currus UC-06;Urban;Convenience;Currus
2081;37756;V6B;1;225.6975;Canada;CanadaV6B;British Columbia;Currus UC-16;Urban;Convenience;Currus
2353;37756;T6E;1;414.6975;Canada;CanadaT6E;Alberta;Aliqui UC-01;Urban;Convenience;Aliqui
757;37008;V5Z;1;83.9475;Canada;CanadaV5Z;British Columbia;Natura RP-45;Rural;Productivity;Natura
443;37009;T6V;1;814.8;Canada;CanadaT6V;Alberta;Maximus UM-48;Urban;Moderation;VanArsdel
559;37009;T6W;1;602.175;Canada;CanadaT6W;Alberta;Maximus UC-24;Urban;Convenience;VanArsdel
491;37009;T6T;1;852.3375;Canada;CanadaT6T;Alberta;Maximus UM-96;Urban;Moderation;VanArsdel
826;37602;T2J;1;944.9475;Canada;CanadaT2J;Alberta;Natura UM-10;Urban;Moderation;Natura
1597;37602;V6T;1;152.145;Canada;CanadaV6T;British Columbia;Quibus RS-35;Rural;Select;Quibus
1392;37602;T2H;1;141.645;Canada;CanadaT2H;Alberta;Quibus RP-84;Rural;Productivity;Quibus
508;37602;V6Z;1;969.675;Canada;CanadaV6Z;British Columbia;Maximus UM-13;Urban;Moderation;VanArsdel
915;37602;T5H;1;556.4475;Canada;CanadaT5H;Alberta;Natura UE-24;Urban;Extreme;Natura
1975;37602;V6N;1;57.6975;Canada;CanadaV6N;British Columbia;Currus RP-50;Rural;Productivity;Currus
757;37603;T5C;1;73.4475;Canada;CanadaT5C;Alberta;Natura RP-45;Rural;Productivity;Natura
758;37603;V6Z;1;73.4475;Canada;CanadaV6Z;British Columbia;Natura RP-46;Rural;Productivity;Natura
2252;37603;T5H;1;136.4475;Canada;CanadaT5H;Alberta;Aliqui RP-49;Rural;Productivity;Aliqui
758;37603;T6E;1;73.4475;Canada;CanadaT6E;Alberta;Natura RP-46;Rural;Productivity;Natura
759;37603;T5K;1;146.9475;Canada;CanadaT5K;Alberta;Natura RP-47;Rural;Productivity;Natura
2241;37603;T5G;1;89.1975;Canada;CanadaT5G;Alberta;Aliqui RP-38;Rural;Productivity;Aliqui
760;37603;T5K;1;146.9475;Canada;CanadaT5K;Alberta;Natura RP-48;Rural;Productivity;Natura
837;37603;T2C;1;839.9475;Canada;CanadaT2C;Alberta;Natura UM-21;Urban;Moderation;Natura
1491;37603;T3B;1;304.395;Canada;CanadaT3B;Alberta;Quibus RP-83;Rural;Productivity;Quibus
2240;37603;T5G;1;89.1975;Canada;CanadaT5G;Alberta;Aliqui RP-37;Rural;Productivity;Aliqui
133;37603;R2P;1;639.975;Canada;CanadaR2P;Manitoba;Abbas UR-04;Urban;Regular;Abbas
757;37603;T6E;1;73.4475;Canada;CanadaT6E;Alberta;Natura RP-45;Rural;Productivity;Natura
757;37603;V6R;1;73.4475;Canada;CanadaV6R;British Columbia;Natura RP-45;Rural;Productivity;Natura
757;37603;V6Z;1;73.4475;Canada;CanadaV6Z;British Columbia;Natura RP-45;Rural;Productivity;Natura
758;37603;T5C;1;73.4475;Canada;CanadaT5C;Alberta;Natura RP-46;Rural;Productivity;Natura
2388;37013;T2J;1;309.6975;Canada;CanadaT2J;Alberta;Aliqui UC-36;Urban;Convenience;Aliqui
967;37013;R2L;1;656.1975;Canada;CanadaR2L;Manitoba;Natura UC-30;Urban;Convenience;Natura
1156;37013;T5N;1;341.1975;Canada;CanadaT5N;Alberta;Pirum UR-13;Urban;Regular;Pirum
1040;37013;T6R;1;1259.7375;Canada;CanadaT6R;Alberta;Palma UC-12;Urban;Convenience;Palma
1188;37013;T6E;1;488.1975;Canada;CanadaT6E;Alberta;Pirum UE-24;Urban;Extreme;Pirum
2380;37013;T2J;1;293.9475;Canada;CanadaT2J;Alberta;Aliqui UC-28;Urban;Convenience;Aliqui
2388;37013;V6C;1;309.6975;Canada;CanadaV6C;British Columbia;Aliqui UC-36;Urban;Convenience;Aliqui
1184;37014;T5H;1;629.9475;Canada;CanadaT5H;Alberta;Pirum UE-20;Urban;Extreme;Pirum
1449;37014;T5G;1;144.27;Canada;CanadaT5G;Alberta;Quibus RP-41;Rural;Productivity;Quibus
400;37014;V6G;1;713.7375;Canada;CanadaV6G;British Columbia;Maximus UM-05;Urban;Moderation;VanArsdel
976;37014;T6K;1;314.9475;Canada;CanadaT6K;Alberta;Natura UC-39;Urban;Convenience;Natura
604;37014;V6H;1;472.2375;Canada;CanadaV6H;British Columbia;Maximus UC-69;Urban;Convenience;VanArsdel
962;37014;T6K;1;472.4475;Canada;CanadaT6K;Alberta;Natura UC-25;Urban;Convenience;Natura
1173;37014;V6E;1;535.4475;Canada;CanadaV6E;British Columbia;Pirum UE-09;Urban;Extreme;Pirum
964;37014;T6S;1;325.4475;Canada;CanadaT6S;Alberta;Natura UC-27;Urban;Convenience;Natura
1450;37014;T5G;1;144.27;Canada;CanadaT5G;Alberta;Quibus RP-42;Rural;Productivity;Quibus
2343;37014;V6H;1;446.1975;Canada;CanadaV6H;British Columbia;Aliqui UE-17;Urban;Extreme;Aliqui
1053;37014;T6G;1;262.4475;Canada;CanadaT6G;Alberta;Pirum MA-11;Mix;All Season;Pirum
1184;37014;T3C;1;629.9475;Canada;CanadaT3C;Alberta;Pirum UE-20;Urban;Extreme;Pirum
964;37014;T6R;1;325.4475;Canada;CanadaT6R;Alberta;Natura UC-27;Urban;Convenience;Natura
964;37014;V5X;1;325.4475;Canada;CanadaV5X;British Columbia;Natura UC-27;Urban;Convenience;Natura
1184;37014;T5K;1;629.9475;Canada;CanadaT5K;Alberta;Pirum UE-20;Urban;Extreme;Pirum
491;37014;V5V;1;852.3375;Canada;CanadaV5V;British Columbia;Maximus UM-96;Urban;Moderation;VanArsdel
1227;37014;T5H;1;330.6975;Canada;CanadaT5H;Alberta;Pirum UC-29;Urban;Convenience;Pirum
1186;37015;T6E;1;425.1975;Canada;CanadaT6E;Alberta;Pirum UE-22;Urban;Extreme;Pirum
2279;37015;T6T;1;167.9475;Canada;CanadaT6T;Alberta;Aliqui RS-12;Rural;Select;Aliqui
1133;37015;T5K;1;645.6975;Canada;CanadaT5K;Alberta;Pirum UM-10;Urban;Moderation;Pirum
1188;37015;T6T;1;472.4475;Canada;CanadaT6T;Alberta;Pirum UE-24;Urban;Extreme;Pirum
2388;37015;T6W;1;309.6975;Canada;CanadaT6W;Alberta;Aliqui UC-36;Urban;Convenience;Aliqui
2045;37015;T2J;1;419.9475;Canada;CanadaT2J;Alberta;Currus UE-05;Urban;Extreme;Currus
2332;37015;V6R;1;419.9475;Canada;CanadaV6R;British Columbia;Aliqui UE-06;Urban;Extreme;Aliqui
981;37015;T6M;1;167.9475;Canada;CanadaT6M;Alberta;Natura UC-44;Urban;Convenience;Natura
1215;37015;T6T;1;367.4475;Canada;CanadaT6T;Alberta;Pirum UC-17;Urban;Convenience;Pirum
992;37015;V7R;1;278.1975;Canada;CanadaV7R;British Columbia;Natura UC-55;Urban;Convenience;Natura
1230;37015;T6S;1;524.9475;Canada;CanadaT6S;Alberta;Pirum UC-32;Urban;Convenience;Pirum
396;37016;T6V;1;876.4875;Canada;CanadaT6V;Alberta;Maximus UM-01;Urban;Moderation;VanArsdel
445;37016;T6V;1;856.8;Canada;CanadaT6V;Alberta;Maximus UM-50;Urban;Moderation;VanArsdel
2050;37026;T5L;1;501.3225;Canada;CanadaT5L;Alberta;Currus UE-10;Urban;Extreme;Currus
2332;37026;V7Y;1;419.9475;Canada;CanadaV7Y;British Columbia;Aliqui UE-06;Urban;Extreme;Aliqui
2374;37026;T6N;1;661.4475;Canada;CanadaT6N;Alberta;Aliqui UC-22;Urban;Convenience;Aliqui
2223;37027;T5L;1;246.6975;Canada;CanadaT5L;Alberta;Aliqui RP-20;Rural;Productivity;Aliqui
2071;37027;V6B;1;346.4475;Canada;CanadaV6B;British Columbia;Currus UC-06;Urban;Convenience;Currus
964;37027;T6V;1;325.4475;Canada;CanadaT6V;Alberta;Natura UC-27;Urban;Convenience;Natura
964;37027;T6W;1;325.4475;Canada;CanadaT6W;Alberta;Natura UC-27;Urban;Convenience;Natura
559;37027;T2J;1;602.175;Canada;CanadaT2J;Alberta;Maximus UC-24;Urban;Convenience;VanArsdel
565;37027;T1Y;1;852.3375;Canada;CanadaT1Y;Alberta;Maximus UC-30;Urban;Convenience;VanArsdel
758;37027;V7Y;1;83.9475;Canada;CanadaV7Y;British Columbia;Natura RP-46;Rural;Productivity;Natura
910;37027;R2C;2;860.895;Canada;CanadaR2C;Manitoba;Natura UE-19;Urban;Extreme;Natura
976;37027;T6J;1;314.9475;Canada;CanadaT6J;Alberta;Natura UC-39;Urban;Convenience;Natura
1017;37027;T3C;1;288.6975;Canada;CanadaT3C;Alberta;Natura YY-18;Youth;Youth;Natura
2241;37606;R2W;1;89.1975;Canada;CanadaR2W;Manitoba;Aliqui RP-38;Rural;Productivity;Aliqui
768;37606;M7Y;1;94.4475;Canada;CanadaM7Y;Ontario;Natura RP-56;Rural;Productivity;Natura
2055;37606;M4E;1;569.5725;Canada;CanadaM4E;Ontario;Currus UE-15;Urban;Extreme;Currus
30;37606;M5L;1;854.7;Canada;CanadaM5L;Ontario;Abbas MA-30;Mix;All Season;Abbas
2240;37606;R2W;1;89.1975;Canada;CanadaR2W;Manitoba;Aliqui RP-37;Rural;Productivity;Aliqui
757;37607;L5K;1;73.4475;Canada;CanadaL5K;Ontario;Natura RP-45;Rural;Productivity;Natura
